time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case_short,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing
148.97249852941175,147.931267,0.0,0.0,LDC-4096000,LDC-4096000,faceBased,SOAFusedFaceBasedAssemblyThreaded-2,julia,float64,cpu,true,true
141.80921333333333,141.894112,0.0,0.0,LDC-4096000,LDC-4096000,globalFaceBased,FusedGlobalFaceBased-2,julia,float64,cpu,true,true
188.95658355555554,188.985606,0.0,0.0,LDC-4096000,LDC-4096000,batchedFace,FusedBatchedFaceBased-2,julia,float64,cpu,true,true
288.2518427222222,295.1358105,0.0,0.0,LDC-4096000,LDC-4096000,cellBased,FusedCellBased-2,julia,float64,cpu,true,true
time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case_short,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing
58.870005105882356,59.158878,0.0,0.0,LDC-4096000,LDC-4096000,faceBased,SOAFusedFaceBasedAssemblyThreaded-8,julia,float64,cpu,true,true
57.87366265517242,57.650934,0.0,0.0,LDC-4096000,LDC-4096000,globalFaceBased,FusedGlobalFaceBased-8,julia,float64,cpu,true,true
88.63036461403509,87.989207,0.0,0.0,LDC-4096000,LDC-4096000,batchedFace,FusedBatchedFaceBased-8,julia,float64,cpu,true,true
105.24828029166667,104.1587005,0.0,0.0,LDC-4096000,LDC-4096000,cellBased,FusedCellBased-8,julia,float64,cpu,true,true
time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case_short,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing
