case,cells,time_us,strategy,executor,julia_or_neon,threads,node,nnz
LDC_N90,729000.0,2600.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,5054400.0
LDC_N100,1000000.0,1172.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,6940000.0
LDC_N100,1000000.0,1166.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,6940000.0
LDC_N100,1000000.0,1174.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,6940000.0
LDC_N100,1000000.0,2973.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,6940000.0
LDC_N100,1000000.0,2934.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,6940000.0
LDC_N100,1000000.0,2923.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,6940000.0
LDC_N110,1331000.0,1449.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,9244400.0
LDC_N110,1331000.0,1449.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,9244400.0
LDC_N110,1331000.0,1443.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,9244400.0
LDC_N110,1331000.0,3907.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,9244400.0
LDC_N110,1331000.0,3864.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,9244400.0
LDC_N110,1331000.0,3862.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,9244400.0
LDC_N120,1728000.0,1774.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,12009600.0
LDC_N120,1728000.0,1785.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,12009600.0
LDC_N120,1728000.0,1782.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,12009600.0
LDC_N120,1728000.0,4747.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,12009600.0
LDC_N120,1728000.0,4699.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,12009600.0
LDC_N120,1728000.0,4691.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,12009600.0
LDC_N130,2197000.0,2163.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,15277600.0
LDC_N130,2197000.0,2162.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,15277600.0
LDC_N130,2197000.0,2155.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,15277600.0
LDC_N130,2197000.0,6259.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,15277600.0
LDC_N130,2197000.0,6212.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,15277600.0
LDC_N130,2197000.0,6211.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,15277600.0
LDC_N140,2744000.0,2629.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,19090400.0
LDC_N140,2744000.0,2622.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,19090400.0
LDC_N140,2744000.0,2628.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,19090400.0
LDC_N140,2744000.0,6789.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,19090400.0
LDC_N140,2744000.0,6754.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,19090400.0
LDC_N140,2744000.0,6742.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,19090400.0
LDC_N150,3375000.0,3128.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,23490000.0
LDC_N150,3375000.0,3136.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,23490000.0
LDC_N150,3375000.0,3139.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,23490000.0
LDC_N150,3375000.0,9174.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,23490000.0
LDC_N150,3375000.0,9131.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,23490000.0
LDC_N150,3375000.0,9113.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,23490000.0
LDC_N160,4096000.0,3769.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,28518400.0
LDC_N160,4096000.0,3849.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,28518400.0
LDC_N160,4096000.0,3820.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,28518400.0
LDC_N160,4096000.0,10991.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,28518400.0
LDC_N160,4096000.0,10981.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,28518400.0
LDC_N160,4096000.0,10997.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,28518400.0
LDC_N170,4913000.0,4477.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,34217600.0
LDC_N170,4913000.0,4586.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,34217600.0
LDC_N170,4913000.0,4482.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,34217600.0
LDC_N170,4913000.0,13571.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,34217600.0
LDC_N170,4913000.0,13531.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,34217600.0
LDC_N170,4913000.0,13527.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,34217600.0
LDC_N180,5832000.0,5196.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,40629600.0
LDC_N180,5832000.0,5209.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,40629600.0
LDC_N180,5832000.0,5317.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,40629600.0
LDC_N180,5832000.0,13976.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,40629600.0
LDC_N180,5832000.0,13925.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,40629600.0
LDC_N180,5832000.0,13880.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,40629600.0
LDC_N190,6859000.0,6118.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,47796400.0
LDC_N190,6859000.0,6121.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,47796400.0
LDC_N190,6859000.0,6138.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,47796400.0
LDC_N190,6859000.0,15538.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,47796400.0
LDC_N190,6859000.0,15497.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,47796400.0
LDC_N190,6859000.0,15500.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,47796400.0
LDC_N10,1000.0,123.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,6400.0
LDC_N10,1000.0,123.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,6400.0
LDC_N10,1000.0,109.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,6400.0
LDC_N10,1000.0,516.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,6400.0
LDC_N10,1000.0,547.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,6400.0
LDC_N10,1000.0,517.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,6400.0
LDC_N20,8000.0,135.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,53600.0
LDC_N20,8000.0,122.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,53600.0
LDC_N20,8000.0,122.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,53600.0
LDC_N20,8000.0,529.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,53600.0
LDC_N20,8000.0,542.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,53600.0
LDC_N20,8000.0,528.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,53600.0
LDC_N30,27000.0,131.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,183600.0
LDC_N30,27000.0,140.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,183600.0
LDC_N30,27000.0,128.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,183600.0
LDC_N30,27000.0,578.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,183600.0
LDC_N30,27000.0,590.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,183600.0
LDC_N30,27000.0,569.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,183600.0
LDC_N40,64000.0,401.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,438400.0
LDC_N40,64000.0,377.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,438400.0
LDC_N40,64000.0,375.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,438400.0
LDC_N40,64000.0,1089.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,438400.0
LDC_N40,64000.0,1137.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,438400.0
LDC_N40,64000.0,1104.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,438400.0
LDC_N50,125000.0,410.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,860000.0
LDC_N50,125000.0,384.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,860000.0
LDC_N50,125000.0,389.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,860000.0
LDC_N50,125000.0,1218.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,860000.0
LDC_N50,125000.0,1233.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,860000.0
LDC_N50,125000.0,1208.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,860000.0
LDC_N200,8000000.0,7168.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,55760000.0
LDC_N200,8000000.0,7189.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,55760000.0
LDC_N200,8000000.0,7056.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,55760000.0
LDC_N200,8000000.0,17947.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,55760000.0
LDC_N200,8000000.0,17919.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,55760000.0
LDC_N200,8000000.0,17914.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,55760000.0
LDC_N60,216000.0,504.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,1490400.0
LDC_N60,216000.0,488.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,1490400.0
LDC_N60,216000.0,485.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,1490400.0
LDC_N60,216000.0,1372.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,1490400.0
LDC_N60,216000.0,1420.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,1490400.0
LDC_N60,216000.0,1399.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,1490400.0
LDC_N70,343000.0,593.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,2371600.0
LDC_N70,343000.0,586.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,2371600.0
LDC_N70,343000.0,576.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,2371600.0
LDC_N70,343000.0,1631.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,2371600.0
LDC_N70,343000.0,1648.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,2371600.0
LDC_N70,343000.0,1624.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,2371600.0
LDC_N80,512000.0,734.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,3545600.0
LDC_N80,512000.0,726.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,3545600.0
LDC_N80,512000.0,715.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,3545600.0
LDC_N80,512000.0,2002.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,3545600.0
LDC_N80,512000.0,1969.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,3545600.0
LDC_N80,512000.0,1943.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,3545600.0
LDC_N90,729000.0,905.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,5054400.0
LDC_N90,729000.0,887.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,5054400.0
LDC_N90,729000.0,875.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,5054400.0
LDC_N90,729000.0,2534.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,5054400.0
LDC_N90,729000.0,2558.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,5054400.0
LDC_N90,729000.0,2544.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,5054400.0
LDC_N100,1000000.0,1126.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,6940000.0
LDC_N100,1000000.0,1110.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,6940000.0
LDC_N100,1000000.0,1129.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,6940000.0
LDC_N100,1000000.0,2874.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,6940000.0
LDC_N100,1000000.0,2878.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,6940000.0
LDC_N100,1000000.0,2857.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,6940000.0
LDC_N220,10648000.0,9464.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,74245600.0
LDC_N220,10648000.0,9241.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,74245600.0
LDC_N220,10648000.0,9244.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,74245600.0
LDC_N220,10648000.0,22208.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,74245600.0
LDC_N220,10648000.0,22199.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,74245600.0
LDC_N220,10648000.0,22179.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,74245600.0
LDC_N110,1331000.0,1422.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,9244400.0
LDC_N110,1331000.0,1428.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,9244400.0
LDC_N110,1331000.0,1430.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,9244400.0
LDC_N110,1331000.0,3848.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,9244400.0
LDC_N110,1331000.0,3822.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,9244400.0
LDC_N110,1331000.0,3785.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,9244400.0
LDC_N120,1728000.0,1750.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,12009600.0
LDC_N120,1728000.0,1749.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,12009600.0
LDC_N120,1728000.0,1789.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,12009600.0
LDC_N120,1728000.0,4623.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,12009600.0
LDC_N120,1728000.0,4630.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,12009600.0
LDC_N120,1728000.0,4596.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,12009600.0
LDC_N130,2197000.0,2140.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,15277600.0
LDC_N130,2197000.0,2134.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,15277600.0
LDC_N130,2197000.0,2145.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,15277600.0
LDC_N130,2197000.0,6226.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,15277600.0
LDC_N130,2197000.0,6216.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,15277600.0
LDC_N130,2197000.0,6212.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,15277600.0
LDC_N140,2744000.0,2632.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,19090400.0
LDC_N140,2744000.0,2659.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,19090400.0
LDC_N140,2744000.0,2612.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,19090400.0
LDC_N140,2744000.0,6674.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,19090400.0
LDC_N140,2744000.0,6662.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,19090400.0
LDC_N140,2744000.0,6623.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,19090400.0
LDC_N240,13824000.0,12055.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,96422400.0
LDC_N240,13824000.0,11992.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,96422400.0
LDC_N240,13824000.0,11997.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,96422400.0
LDC_N240,13824000.0,28060.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,96422400.0
LDC_N240,13824000.0,28009.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,96422400.0
LDC_N240,13824000.0,28009.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,96422400.0
LDC_N150,3375000.0,3147.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,23490000.0
LDC_N150,3375000.0,3133.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,23490000.0
LDC_N150,3375000.0,3160.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,23490000.0
LDC_N150,3375000.0,8922.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,23490000.0
LDC_N150,3375000.0,8896.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,23490000.0
LDC_N150,3375000.0,8882.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,23490000.0
LDC_N160,4096000.0,3781.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,28518400.0
LDC_N160,4096000.0,3846.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,28518400.0
LDC_N160,4096000.0,3865.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,28518400.0
LDC_N160,4096000.0,10897.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,28518400.0
LDC_N160,4096000.0,10873.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,28518400.0
LDC_N160,4096000.0,10839.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,28518400.0
LDC_N170,4913000.0,4462.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,34217600.0
LDC_N170,4913000.0,4506.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,34217600.0
LDC_N170,4913000.0,4440.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,34217600.0
LDC_N170,4913000.0,13499.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,34217600.0
LDC_N170,4913000.0,13471.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,34217600.0
LDC_N170,4913000.0,13507.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,34217600.0
LDC_N260,17576000.0,15126.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,122626400.0
LDC_N260,17576000.0,15150.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,122626400.0
LDC_N260,17576000.0,15115.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,122626400.0
LDC_N260,17576000.0,35355.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,122626400.0
LDC_N260,17576000.0,35347.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,122626400.0
LDC_N260,17576000.0,35333.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,122626400.0
LDC_N180,5832000.0,5231.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,40629600.0
LDC_N180,5832000.0,5238.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,40629600.0
LDC_N180,5832000.0,5318.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,40629600.0
LDC_N180,5832000.0,13834.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,40629600.0
LDC_N180,5832000.0,13875.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,40629600.0
LDC_N180,5832000.0,13890.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,40629600.0
LDC_N190,6859000.0,6095.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,47796400.0
LDC_N190,6859000.0,6111.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,47796400.0
LDC_N190,6859000.0,6224.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,47796400.0
LDC_N190,6859000.0,15317.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,47796400.0
LDC_N190,6859000.0,15234.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,47796400.0
LDC_N190,6859000.0,15202.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,47796400.0
LDC_N280,21952000.0,19179.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,153193600.0
LDC_N280,21952000.0,18826.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,153193600.0
LDC_N280,21952000.0,18840.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,153193600.0
LDC_N280,21952000.0,46198.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,153193600.0
LDC_N280,21952000.0,46186.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,153193600.0
LDC_N280,21952000.0,46164.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,153193600.0
LDC_N200,8000000.0,7215.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,55760000.0
LDC_N200,8000000.0,7188.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,55760000.0
LDC_N200,8000000.0,7057.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,55760000.0
LDC_N200,8000000.0,18377.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,55760000.0
LDC_N200,8000000.0,17852.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,55760000.0
LDC_N200,8000000.0,17881.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,55760000.0
LDC_N220,10648000.0,9582.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,74245600.0
LDC_N220,10648000.0,9379.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,74245600.0
LDC_N220,10648000.0,9366.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,74245600.0
LDC_N220,10648000.0,22305.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,74245600.0
LDC_N220,10648000.0,22245.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,74245600.0
LDC_N220,10648000.0,22238.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,74245600.0
LDC_N300,27000000.0,23098.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,188460000.0
LDC_N300,27000000.0,23147.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,188460000.0
LDC_N300,27000000.0,23605.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,188460000.0
LDC_N300,27000000.0,51903.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,188460000.0
LDC_N300,27000000.0,51906.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,188460000.0
LDC_N300,27000000.0,51872.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,188460000.0
LDC_N240,13824000.0,12312.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,96422400.0
LDC_N240,13824000.0,12327.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,96422400.0
LDC_N240,13824000.0,12302.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,96422400.0
LDC_N240,13824000.0,28163.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,96422400.0
LDC_N240,13824000.0,28060.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,96422400.0
LDC_N240,13824000.0,28078.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,96422400.0
LDC_N260,17576000.0,15243.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,122626400.0
LDC_N260,17576000.0,15242.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,122626400.0
LDC_N260,17576000.0,15258.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,122626400.0
LDC_N260,17576000.0,35671.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,122626400.0
LDC_N260,17576000.0,35654.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,122626400.0
LDC_N260,17576000.0,35669.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,122626400.0
LDC_N320,32768000.0,29230.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,228761600.0
LDC_N320,32768000.0,29173.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,228761600.0
LDC_N320,32768000.0,29160.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,228761600.0
LDC_N320,32768000.0,74179.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,228761600.0
LDC_N320,32768000.0,74108.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,228761600.0
LDC_N320,32768000.0,74139.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,228761600.0
LDC_N280,21952000.0,19037.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,153193600.0
