,case,cells,time_us,strategy,executor,julia_or_neon,threads,node,nnz,time_ms,ms_normed,us_normed,mean_normed,us_mean_normed,merged,bandwidth
126,LDC_N60,216000,1367,Face-Based,GPU,NeoN,1,gpu-nvidia-h100,1490400.0,1.367,6.328703703703704e-06,0.0063287037037037,6.495370370370371e-06,0.0064953703703703,Face-Based (NeoN),26.166495976591076
127,LDC_N60,216000,1275,Face-Based,GPU,NeoN,1,gpu-nvidia-h100,1490400.0,1.275,5.902777777777778e-06,0.0059027777777777,6.495370370370371e-06,0.0064953703703703,Face-Based (NeoN),28.05458823529412
128,LDC_N60,216000,1278,Face-Based,GPU,NeoN,1,gpu-nvidia-h100,1490400.0,1.278,5.916666666666667e-06,0.0059166666666666,6.495370370370371e-06,0.0064953703703703,Face-Based (NeoN),27.988732394366195
129,LDC_N60,216000,937,Face-Based,GPU,JuNe,1,gpu-nvidia-h100,1490400.0,0.937,4.337962962962963e-06,0.0043379629629629,3.013888888888889e-06,0.0030138888888888,Face-Based (JuNe),38.174599786552825
130,LDC_N60,216000,662,Face-Based,GPU,JuNe,1,gpu-nvidia-h100,1490400.0,0.662,3.064814814814815e-06,0.0030648148148148,3.013888888888889e-06,0.0030138888888888,Face-Based (JuNe),54.03262839879154
131,LDC_N60,216000,651,Face-Based,GPU,JuNe,1,gpu-nvidia-h100,1490400.0,0.651,3.013888888888889e-06,0.0030138888888888,3.013888888888889e-06,0.0030138888888888,Face-Based (JuNe),54.94562211981567
132,LDC_N60,216000,1321,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,1490400.0,1.321,6.11574074074074e-06,0.0061157407407407,5.731481481481482e-06,0.0057314814814814,Cell-Based (JuNe),27.0776684330053
133,LDC_N60,216000,1218,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,1490400.0,1.218,5.638888888888889e-06,0.0056388888888888,5.731481481481482e-06,0.0057314814814814,Cell-Based (JuNe),29.367487684729063
134,LDC_N60,216000,1205,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,1490400.0,1.205,5.578703703703704e-06,0.0055787037037037,5.731481481481482e-06,0.0057314814814814,Cell-Based (JuNe),29.684315352697094
135,LDC_N40,64000,527,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h100,438400.0,0.527,8.234375e-06,0.008234375,5.921875e-06,0.005921875,Fused Face-Based (NeoN),19.965085388994307
136,LDC_N40,64000,380,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h100,438400.0,0.38,5.9375e-06,0.0059375,5.921875e-06,0.005921875,Fused Face-Based (NeoN),27.68842105263158
137,LDC_N40,64000,375,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h100,438400.0,0.375,5.859375e-06,0.005859375,5.921875e-06,0.005921875,Fused Face-Based (NeoN),28.0576
138,LDC_N40,64000,1061,Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,438400.0,1.061,1.6578124999999998e-05,0.016578125,1.6203125e-05,0.016203125,Cell-Based (NeoN),9.916682375117814
139,LDC_N40,64000,1045,Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,438400.0,1.045,1.6328125e-05,0.016328125,1.6203125e-05,0.016203125,Cell-Based (NeoN),10.068516746411484
140,LDC_N40,64000,1037,Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,438400.0,1.037,1.6203125e-05,0.016203125,1.6203125e-05,0.016203125,Cell-Based (NeoN),10.146190935390552
141,LDC_N40,64000,1158,Face-Based,GPU,NeoN,1,gpu-nvidia-h100,438400.0,1.158,1.809375e-05,0.01809375,1.6515625e-05,0.016515625,Face-Based (NeoN),9.0860103626943
142,LDC_N40,64000,1064,Face-Based,GPU,NeoN,1,gpu-nvidia-h100,438400.0,1.064,1.6625e-05,0.016625,1.6515625e-05,0.016515625,Face-Based (NeoN),9.888721804511276
143,LDC_N40,64000,1057,Face-Based,GPU,NeoN,1,gpu-nvidia-h100,438400.0,1.057,1.6515625e-05,0.016515625,1.6515625e-05,0.016515625,Face-Based (NeoN),9.954210028382214
144,LDC_N40,64000,663,Face-Based,GPU,JuNe,1,gpu-nvidia-h100,438400.0,0.663,1.0359375e-05,0.010359375,8.03125e-06,0.00803125,Face-Based (JuNe),15.869683257918552
145,LDC_N40,64000,484,Face-Based,GPU,JuNe,1,gpu-nvidia-h100,438400.0,0.484,7.5625e-06,0.0075625,8.03125e-06,0.00803125,Face-Based (JuNe),21.738842975206612
146,LDC_N40,64000,478,Face-Based,GPU,JuNe,1,gpu-nvidia-h100,438400.0,0.478,7.46875e-06,0.00746875,8.03125e-06,0.00803125,Face-Based (JuNe),22.01171548117155
147,LDC_N40,64000,1130,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,438400.0,1.13,1.765625e-05,0.01765625,1.6890625e-05,0.016890625,Cell-Based (JuNe),9.311150442477876
148,LDC_N40,64000,1081,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,438400.0,1.081,1.6890625e-05,0.016890625,1.6890625e-05,0.016890625,Cell-Based (JuNe),9.733209990749309
149,LDC_N40,64000,1070,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,438400.0,1.07,1.671875e-05,0.01671875,1.6890625e-05,0.016890625,Cell-Based (JuNe),9.833271028037384
150,LDC_N70,343000,649,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h100,2371600.0,0.649,1.892128279883382e-06,0.0018921282798833,1.892128279883382e-06,0.0018921282798833,Fused Face-Based (NeoN),87.70169491525424
151,LDC_N70,343000,608,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h100,2371600.0,0.608,1.7725947521865889e-06,0.0017725947521865,1.892128279883382e-06,0.0018921282798833,Fused Face-Based (NeoN),93.61578947368422
152,LDC_N70,343000,608,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h100,2371600.0,0.608,1.7725947521865889e-06,0.0017725947521865,1.892128279883382e-06,0.0018921282798833,Fused Face-Based (NeoN),93.61578947368422
153,LDC_N70,343000,1272,Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,2371600.0,1.272,3.708454810495627e-06,0.0037084548104956,3.988338192419825e-06,0.0039883381924198,Cell-Based (NeoN),44.74716981132075
154,LDC_N70,343000,1261,Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,2371600.0,1.261,3.6763848396501455e-06,0.0036763848396501,3.988338192419825e-06,0.0039883381924198,Cell-Based (NeoN),45.13750991276765
155,LDC_N70,343000,1241,Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,2371600.0,1.241,3.6180758017492713e-06,0.0036180758017492,3.988338192419825e-06,0.0039883381924198,Cell-Based (NeoN),45.86494762288477
156,LDC_N70,343000,1623,Face-Based,GPU,NeoN,1,gpu-nvidia-h100,2371600.0,1.623,4.731778425655976e-06,0.0047317784256559,4.833819241982507e-06,0.0048338192419825,Face-Based (NeoN),35.069870609981514
157,LDC_N70,343000,1538,Face-Based,GPU,NeoN,1,gpu-nvidia-h100,2371600.0,1.538,4.48396501457726e-06,0.0044839650145772,4.833819241982507e-06,0.0048338192419825,Face-Based (NeoN),37.008062418725615
158,LDC_N70,343000,1536,Face-Based,GPU,NeoN,1,gpu-nvidia-h100,2371600.0,1.536,4.478134110787172e-06,0.0044781341107871,4.833819241982507e-06,0.0048338192419825,Face-Based (NeoN),37.05625
159,LDC_N70,343000,944,Face-Based,GPU,JuNe,1,gpu-nvidia-h100,2371600.0,0.944,2.7521865889212827e-06,0.0027521865889212,2.17201166180758e-06,0.0021720116618075,Face-Based (JuNe),60.29491525423729
160,LDC_N70,343000,755,Face-Based,GPU,JuNe,1,gpu-nvidia-h100,2371600.0,0.755,2.2011661807580173e-06,0.002201166180758,2.17201166180758e-06,0.0021720116618075,Face-Based (JuNe),75.38860927152318
161,LDC_N70,343000,745,Face-Based,GPU,JuNe,1,gpu-nvidia-h100,2371600.0,0.745,2.17201166180758e-06,0.0021720116618075,2.17201166180758e-06,0.0021720116618075,Face-Based (JuNe),76.40053691275168
162,LDC_N70,343000,1373,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,2371600.0,1.373,4.002915451895044e-06,0.004002915451895,3.848396501457726e-06,0.0038483965014577,Cell-Based (JuNe),41.45549890750182
163,LDC_N70,343000,1302,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,2371600.0,1.302,3.795918367346939e-06,0.0037959183673469,3.848396501457726e-06,0.0038483965014577,Cell-Based (JuNe),43.71612903225807
164,LDC_N70,343000,1283,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,2371600.0,1.283,3.740524781341108e-06,0.0037405247813411,3.848396501457726e-06,0.0038483965014577,Cell-Based (JuNe),44.36352299298519
165,LDC_N50,125000,550,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h100,860000.0,0.55,4.4e-06,0.0044,3.536e-06,0.003536,Fused Face-Based (NeoN),37.52727272727272
166,LDC_N50,125000,443,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h100,860000.0,0.443,3.544e-06,0.003544,3.536e-06,0.003536,Fused Face-Based (NeoN),46.591422121896166
167,LDC_N50,125000,440,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h100,860000.0,0.44,3.52e-06,0.00352,3.536e-06,0.003536,Fused Face-Based (NeoN),46.90909090909091
168,LDC_N50,125000,1111,Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,860000.0,1.111,8.888e-06,0.008888,8.744e-06,0.008744,Cell-Based (NeoN),18.577857785778576
169,LDC_N50,125000,1093,Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,860000.0,1.093,8.744e-06,0.008744,8.744e-06,0.008744,Cell-Based (NeoN),18.88380603842635
170,LDC_N50,125000,1084,Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,860000.0,1.084,8.672000000000001e-06,0.008672,8.744e-06,0.008744,Cell-Based (NeoN),19.04059040590406
171,LDC_N50,125000,1278,Face-Based,GPU,NeoN,1,gpu-nvidia-h100,860000.0,1.278,1.0224e-05,0.010224,9.504e-06,0.009504,Face-Based (NeoN),16.150234741784036
172,LDC_N50,125000,1188,Face-Based,GPU,NeoN,1,gpu-nvidia-h100,860000.0,1.188,9.504e-06,0.009504,9.504e-06,0.009504,Face-Based (NeoN),17.373737373737374
173,LDC_N50,125000,1180,Face-Based,GPU,NeoN,1,gpu-nvidia-h100,860000.0,1.18,9.44e-06,0.00944,9.504e-06,0.009504,Face-Based (NeoN),17.491525423728813
174,LDC_N50,125000,699,Face-Based,GPU,JuNe,1,gpu-nvidia-h100,860000.0,0.699,5.592e-06,0.005592,4.48e-06,0.00448,Face-Based (JuNe),29.52789699570815
175,LDC_N50,125000,528,Face-Based,GPU,JuNe,1,gpu-nvidia-h100,860000.0,0.528,4.2240000000000006e-06,0.004224,4.48e-06,0.00448,Face-Based (JuNe),39.09090909090909
176,LDC_N50,125000,525,Face-Based,GPU,JuNe,1,gpu-nvidia-h100,860000.0,0.525,4.2e-06,0.0042,4.48e-06,0.00448,Face-Based (JuNe),39.31428571428572
177,LDC_N50,125000,1170,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,860000.0,1.17,9.36e-06,0.00936,8.992000000000001e-06,0.008992,Cell-Based (JuNe),17.641025641025642
178,LDC_N50,125000,1123,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,860000.0,1.123,8.984e-06,0.008984,8.992000000000001e-06,0.008992,Cell-Based (JuNe),18.379341050756903
179,LDC_N50,125000,1128,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,860000.0,1.128,9.024e-06,0.009024,8.992000000000001e-06,0.008992,Cell-Based (JuNe),18.29787234042553
180,LDC_N60,216000,583,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h100,1490400.0,0.583,2.6990740740740738e-06,0.002699074074074,2.481481481481482e-06,0.0024814814814814,Fused Face-Based (NeoN),61.35437392795883
181,LDC_N60,216000,534,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h100,1490400.0,0.534,2.4722222222222222e-06,0.0024722222222222,2.481481481481482e-06,0.0024814814814814,Fused Face-Based (NeoN),66.98426966292135
182,LDC_N60,216000,537,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h100,1490400.0,0.537,2.4861111111111112e-06,0.0024861111111111,2.481481481481482e-06,0.0024814814814814,Fused Face-Based (NeoN),66.6100558659218
183,LDC_N60,216000,1255,Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,1490400.0,1.255,5.810185185185185e-06,0.0058101851851851,5.7361111111111114e-06,0.0057361111111111,Cell-Based (NeoN),28.501673306772908
184,LDC_N60,216000,1245,Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,1490400.0,1.245,5.763888888888889e-06,0.0057638888888888,5.7361111111111114e-06,0.0057361111111111,Cell-Based (NeoN),28.730602409638553
185,LDC_N60,216000,1239,Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,1490400.0,1.239,5.7361111111111114e-06,0.0057361111111111,5.7361111111111114e-06,0.0057361111111111,Cell-Based (NeoN),28.869733656174333
186,LDC_N60,216000,1503,Face-Based,GPU,NeoN,1,gpu-nvidia-h100,1490400.0,1.503,6.9583333333333325e-06,0.0069583333333333,6.495370370370371e-06,0.0064953703703703,Face-Based (NeoN),23.79880239520958
187,LDC_N60,216000,1407,Face-Based,GPU,NeoN,1,gpu-nvidia-h100,1490400.0,1.407,6.513888888888889e-06,0.0065138888888888,6.495370370370371e-06,0.0064953703703703,Face-Based (NeoN),25.422601279317696
188,LDC_N60,216000,1403,Face-Based,GPU,NeoN,1,gpu-nvidia-h100,1490400.0,1.403,6.495370370370371e-06,0.0064953703703703,6.495370370370371e-06,0.0064953703703703,Face-Based (NeoN),25.49508196721311
189,LDC_N60,216000,849,Face-Based,GPU,JuNe,1,gpu-nvidia-h100,1490400.0,0.849,3.930555555555555e-06,0.0039305555555555,3.013888888888889e-06,0.0030138888888888,Face-Based (JuNe),42.13144876325088
190,LDC_N60,216000,606,Face-Based,GPU,JuNe,1,gpu-nvidia-h100,1490400.0,0.606,2.8055555555555555e-06,0.0028055555555555,3.013888888888889e-06,0.0030138888888888,Face-Based (JuNe),59.02574257425743
191,LDC_N60,216000,599,Face-Based,GPU,JuNe,1,gpu-nvidia-h100,1490400.0,0.599,2.773148148148148e-06,0.0027731481481481,3.013888888888889e-06,0.0030138888888888,Face-Based (JuNe),59.71552587646077
192,LDC_N60,216000,1309,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,1490400.0,1.309,6.060185185185185e-06,0.0060601851851851,5.731481481481482e-06,0.0057314814814814,Cell-Based (JuNe),27.325897631779984
193,LDC_N60,216000,1230,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,1490400.0,1.23,5.694444444444444e-06,0.0056944444444444,5.731481481481482e-06,0.0057314814814814,Cell-Based (JuNe),29.0809756097561
194,LDC_N60,216000,1228,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,1490400.0,1.228,5.685185185185185e-06,0.0056851851851851,5.731481481481482e-06,0.0057314814814814,Cell-Based (JuNe),29.128338762214984
195,LDC_N80,512000,814,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h100,3545600.0,0.814,1.58984375e-06,0.00158984375,1.591796875e-06,0.001591796875,Fused Face-Based (NeoN),104.53857493857494
196,LDC_N80,512000,775,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h100,3545600.0,0.775,1.513671875e-06,0.001513671875,1.591796875e-06,0.001591796875,Fused Face-Based (NeoN),109.79922580645162
197,LDC_N80,512000,773,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h100,3545600.0,0.773,1.509765625e-06,0.001509765625,1.591796875e-06,0.001591796875,Fused Face-Based (NeoN),110.08331177231564
198,LDC_N80,512000,1456,Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,3545600.0,1.456,2.84375e-06,0.00284375,3.01171875e-06,0.00301171875,Cell-Based (NeoN),58.44395604395604
199,LDC_N80,512000,1418,Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,3545600.0,1.418,2.76953125e-06,0.00276953125,3.01171875e-06,0.00301171875,Cell-Based (NeoN),60.01015514809591
200,LDC_N80,512000,1435,Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,3545600.0,1.435,2.802734375e-06,0.002802734375,3.01171875e-06,0.00301171875,Cell-Based (NeoN),59.29923344947735
201,LDC_N80,512000,1982,Face-Based,GPU,NeoN,1,gpu-nvidia-h100,3545600.0,1.982,3.87109375e-06,0.00387109375,3.955078125e-06,0.003955078125,Face-Based (NeoN),42.93360242179617
202,LDC_N80,512000,1919,Face-Based,GPU,NeoN,1,gpu-nvidia-h100,3545600.0,1.919,3.748046875e-06,0.003748046875,3.955078125e-06,0.003955078125,Face-Based (NeoN),44.343095362167794
203,LDC_N80,512000,1898,Face-Based,GPU,NeoN,1,gpu-nvidia-h100,3545600.0,1.898,3.70703125e-06,0.00370703125,3.955078125e-06,0.003955078125,Face-Based (NeoN),44.83371970495258
204,LDC_N80,512000,958,Face-Based,GPU,JuNe,1,gpu-nvidia-h100,3545600.0,0.958,1.87109375e-06,0.00187109375,1.62890625e-06,0.00162890625,Face-Based (JuNe),88.8250521920668
205,LDC_N80,512000,843,Face-Based,GPU,JuNe,1,gpu-nvidia-h100,3545600.0,0.843,1.646484375e-06,0.001646484375,1.62890625e-06,0.00162890625,Face-Based (JuNe),100.9423487544484
206,LDC_N80,512000,834,Face-Based,GPU,JuNe,1,gpu-nvidia-h100,3545600.0,0.834,1.62890625e-06,0.00162890625,1.62890625e-06,0.00162890625,Face-Based (JuNe),102.031654676259
207,LDC_N80,512000,1477,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,3545600.0,1.477,2.884765625e-06,0.002884765625,2.783203125e-06,0.002783203125,Cell-Based (JuNe),57.61299932295193
208,LDC_N80,512000,1416,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,3545600.0,1.416,2.765625e-06,0.002765625,2.783203125e-06,0.002783203125,Cell-Based (JuNe),60.094915254237286
209,LDC_N80,512000,1394,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,3545600.0,1.394,2.7226562499999997e-06,0.00272265625,2.783203125e-06,0.002783203125,Cell-Based (JuNe),61.04332855093257
210,LDC_N70,343000,693,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h100,2371600.0,0.693,2.0204081632653058e-06,0.0020204081632653,1.892128279883382e-06,0.0018921282798833,Fused Face-Based (NeoN),82.13333333333334
211,LDC_N70,343000,652,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h100,2371600.0,0.652,1.9008746355685131e-06,0.0019008746355685,1.892128279883382e-06,0.0018921282798833,Fused Face-Based (NeoN),87.29815950920245
212,LDC_N70,343000,651,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h100,2371600.0,0.651,1.8979591836734697e-06,0.0018979591836734,1.892128279883382e-06,0.0018921282798833,Fused Face-Based (NeoN),87.43225806451613
213,LDC_N70,343000,1390,Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,2371600.0,1.39,4.052478134110787e-06,0.0040524781341107,3.988338192419825e-06,0.0039883381924198,Cell-Based (NeoN),40.94848920863309
214,LDC_N70,343000,1373,Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,2371600.0,1.373,4.002915451895044e-06,0.004002915451895,3.988338192419825e-06,0.0039883381924198,Cell-Based (NeoN),41.45549890750182
215,LDC_N70,343000,1372,Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,2371600.0,1.372,4.000000000000001e-06,0.004,3.988338192419825e-06,0.0039883381924198,Cell-Based (NeoN),41.48571428571429
216,LDC_N70,343000,1761,Face-Based,GPU,NeoN,1,gpu-nvidia-h100,2371600.0,1.761,5.134110787172011e-06,0.005134110787172,4.833819241982507e-06,0.0048338192419825,Face-Based (NeoN),32.321635434412265
217,LDC_N70,343000,1671,Face-Based,GPU,NeoN,1,gpu-nvidia-h100,2371600.0,1.671,4.871720116618076e-06,0.004871720116618,4.833819241982507e-06,0.0048338192419825,Face-Based (NeoN),34.06247755834829
218,LDC_N70,343000,1658,Face-Based,GPU,NeoN,1,gpu-nvidia-h100,2371600.0,1.658,4.833819241982507e-06,0.0048338192419825,4.833819241982507e-06,0.0048338192419825,Face-Based (NeoN),34.329553679131486
219,LDC_N70,343000,952,Face-Based,GPU,JuNe,1,gpu-nvidia-h100,2371600.0,0.952,2.7755102040816325e-06,0.0027755102040816,2.17201166180758e-06,0.0021720116618075,Face-Based (JuNe),59.78823529411765
220,LDC_N70,343000,691,Face-Based,GPU,JuNe,1,gpu-nvidia-h100,2371600.0,0.691,2.0145772594752185e-06,0.0020145772594752,2.17201166180758e-06,0.0021720116618075,Face-Based (JuNe),82.37105643994211
221,LDC_N70,343000,686,Face-Based,GPU,JuNe,1,gpu-nvidia-h100,2371600.0,0.686,2.0000000000000003e-06,0.002,2.17201166180758e-06,0.0021720116618075,Face-Based (JuNe),82.97142857142858
222,LDC_N70,343000,1375,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,2371600.0,1.375,4.008746355685131e-06,0.0040087463556851,3.848396501457726e-06,0.0038483965014577,Cell-Based (JuNe),41.3952
223,LDC_N70,343000,1325,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,2371600.0,1.325,3.862973760932945e-06,0.0038629737609329,3.848396501457726e-06,0.0038483965014577,Cell-Based (JuNe),42.957283018867926
224,LDC_N70,343000,1318,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,2371600.0,1.318,3.842565597667639e-06,0.0038425655976676,3.848396501457726e-06,0.0038483965014577,Cell-Based (JuNe),43.185432473444614
225,LDC_N90,729000,1204,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h100,5054400.0,1.204,1.6515775034293553e-06,0.0016515775034293,1.6200274348422497e-06,0.0016200274348422,Fused Face-Based (NeoN),100.75215946843852
226,LDC_N90,729000,1163,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h100,5054400.0,1.163,1.5953360768175583e-06,0.0015953360768175,1.6200274348422497e-06,0.0016200274348422,Fused Face-Based (NeoN),104.30404127257094
227,LDC_N90,729000,1163,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h100,5054400.0,1.163,1.5953360768175583e-06,0.0015953360768175,1.6200274348422497e-06,0.0016200274348422,Fused Face-Based (NeoN),104.30404127257094
228,LDC_N90,729000,1724,Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,5054400.0,1.724,2.3648834019204388e-06,0.0023648834019204,2.484224965706447e-06,0.0024842249657064,Cell-Based (NeoN),70.36287703016241
229,LDC_N90,729000,1691,Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,5054400.0,1.691,2.3196159122085047e-06,0.0023196159122085,2.484224965706447e-06,0.0024842249657064,Cell-Based (NeoN),71.73601419278533
230,LDC_N90,729000,1697,Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,5054400.0,1.697,2.327846364883402e-06,0.0023278463648834,2.484224965706447e-06,0.0024842249657064,Cell-Based (NeoN),71.48238067177371
231,LDC_N90,729000,2816,Face-Based,GPU,NeoN,1,gpu-nvidia-h100,5054400.0,2.816,3.862825788751714e-06,0.0038628257887517,3.862825788751714e-06,0.0038628257887517,Face-Based (NeoN),43.07727272727273
232,LDC_N90,729000,2774,Face-Based,GPU,NeoN,1,gpu-nvidia-h100,5054400.0,2.774,3.805212620027435e-06,0.0038052126200274,3.862825788751714e-06,0.0038628257887517,Face-Based (NeoN),43.7294881038212
233,LDC_N90,729000,2759,Face-Based,GPU,NeoN,1,gpu-nvidia-h100,5054400.0,2.759,3.784636488340192e-06,0.0037846364883401,3.862825788751714e-06,0.0038628257887517,Face-Based (NeoN),43.967234505255526
234,LDC_N90,729000,1184,Face-Based,GPU,JuNe,1,gpu-nvidia-h100,5054400.0,1.184,1.624142661179698e-06,0.0016241426611796,1.3401920438957476e-06,0.0013401920438957,Face-Based (JuNe),102.45405405405404
235,LDC_N90,729000,997,Face-Based,GPU,JuNe,1,gpu-nvidia-h100,5054400.0,0.997,1.3676268861454046e-06,0.0013676268861454,1.3401920438957476e-06,0.0013401920438957,Face-Based (JuNe),121.67061183550652
236,LDC_N90,729000,977,Face-Based,GPU,JuNe,1,gpu-nvidia-h100,5054400.0,0.977,1.3401920438957476e-06,0.0013401920438957,1.3401920438957476e-06,0.0013401920438957,Face-Based (JuNe),124.16131013306038
237,LDC_N90,729000,1695,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,5054400.0,1.695,2.325102880658436e-06,0.0023251028806584,2.2469135802469132e-06,0.0022469135802469,Cell-Based (JuNe),71.56672566371681
238,LDC_N90,729000,1595,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,5054400.0,1.595,2.1879286694101507e-06,0.0021879286694101,2.2469135802469132e-06,0.0022469135802469,Cell-Based (JuNe),76.05366771159875
239,LDC_N90,729000,1574,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,5054400.0,1.574,2.159122085048011e-06,0.002159122085048,2.2469135802469132e-06,0.0022469135802469,Cell-Based (JuNe),77.06836086404066
240,LDC_N80,512000,858,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h100,3545600.0,0.858,1.67578125e-06,0.00167578125,1.591796875e-06,0.001591796875,Fused Face-Based (NeoN),99.17762237762238
241,LDC_N80,512000,817,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h100,3545600.0,0.817,1.5957031249999998e-06,0.001595703125,1.591796875e-06,0.001591796875,Fused Face-Based (NeoN),104.1547123623011
242,LDC_N80,512000,813,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h100,3545600.0,0.813,1.5878906249999998e-06,0.001587890625,1.591796875e-06,0.001591796875,Fused Face-Based (NeoN),104.66715867158672
243,LDC_N80,512000,1550,Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,3545600.0,1.55,3.02734375e-06,0.00302734375,3.01171875e-06,0.00301171875,Cell-Based (NeoN),54.89961290322581
244,LDC_N80,512000,1563,Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,3545600.0,1.563,3.052734375e-06,0.003052734375,3.01171875e-06,0.00301171875,Cell-Based (NeoN),54.44299424184261
245,LDC_N80,512000,1538,Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,3545600.0,1.538,3.00390625e-06,0.00300390625,3.01171875e-06,0.00301171875,Cell-Based (NeoN),55.327958387516254
246,LDC_N80,512000,2119,Face-Based,GPU,NeoN,1,gpu-nvidia-h100,3545600.0,2.119,4.138671875e-06,0.004138671875,3.955078125e-06,0.003955078125,Face-Based (NeoN),40.15781028787164
247,LDC_N80,512000,2030,Face-Based,GPU,NeoN,1,gpu-nvidia-h100,3545600.0,2.03,3.964843749999999e-06,0.00396484375,3.955078125e-06,0.003955078125,Face-Based (NeoN),41.9184236453202
248,LDC_N80,512000,2030,Face-Based,GPU,NeoN,1,gpu-nvidia-h100,3545600.0,2.03,3.964843749999999e-06,0.00396484375,3.955078125e-06,0.003955078125,Face-Based (NeoN),41.9184236453202
249,LDC_N80,512000,984,Face-Based,GPU,JuNe,1,gpu-nvidia-h100,3545600.0,0.984,1.921875e-06,0.001921875,1.62890625e-06,0.00162890625,Face-Based (JuNe),86.47804878048781
250,LDC_N80,512000,801,Face-Based,GPU,JuNe,1,gpu-nvidia-h100,3545600.0,0.801,1.564453125e-06,0.001564453125,1.62890625e-06,0.00162890625,Face-Based (JuNe),106.23520599250936
251,LDC_N80,512000,796,Face-Based,GPU,JuNe,1,gpu-nvidia-h100,3545600.0,0.796,1.5546875e-06,0.0015546875,1.62890625e-06,0.00162890625,Face-Based (JuNe),106.90251256281408
